REF_DATE,CITY,PROVINCE,PROVINCES,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
May-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.3,70.5
May-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,68.9
May-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.5,54.1
May-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,53.6
May-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,38.8
May-96,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,61.2
May-96,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,59.6
May-96,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.3,71.5
May-96,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,68.8
May-96,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.5,53.8
May-96,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,53.3
May-96,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,40
May-96,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,66.9
May-96,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,65
May-96,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.3,75.9
May-96,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,73.5
May-96,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,45.8
May-96,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,60.9
May-96,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,59.7
May-96,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.3,69.8
May-96,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,68.8
May-96,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.5,49.9
May-96,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,50.4
May-96,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,43.5
May-96,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,60.5
May-96,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,60.5
May-96,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.3,69.2
May-96,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,69.4
May-96,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.5,52.5
May-96,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,51.9
May-96,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,39.5
May-96,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,63.2
May-96,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,62.9
May-96,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.3,71
May-96,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,71.8
May-96,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,52.9
May-96,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,40.5
May-96,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,53.2
May-96,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,52.8
May-96,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.3,62.3
May-96,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,61.9
May-96,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.5,46.1
May-96,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,45.9
May-96,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,55.2
May-96,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,54.8
May-96,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.3,63.8
May-96,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,63.7
May-96,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.5,46.2
May-96,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,46.5
May-96,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,66.9
May-96,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,64.6
May-96,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.3,76.8
May-96,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,74.3
May-96,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.5,54.9
May-96,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,54.9
May-96,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,43.1
May-96,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,62.6
May-96,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,61.9
May-96,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.3,71.9
May-96,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,71.3
May-96,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.5,52.3
May-96,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,51.8
May-96,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,40.2
May-96,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.1,68.2
May-96,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,67.9
May-96,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.3,77.3
May-96,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.4,76.2
May-96,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.5,58.9
May-96,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.6,59.6
May-96,Whitehorse, Yukon,,Household heating fuel,Cents per litre,57,units,0,18.7,43.7
May-96,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.1,76.3
May-96,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,74.1
May-96,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.3,80.9
May-96,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,80.3
May-96,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.5,59.9
May-96,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,63.1
May-96,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,40.1
Jun-96,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,66.3
Jun-96,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,63.7
Jun-96,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.3,74.7
Jun-96,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,71.8
Jun-96,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.5,70.8
Jun-96,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,38.6
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,61.1
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,59.8
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.3,65.3
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,63.9
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.5,60.7
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,59.9
Jun-96,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,37.2
Jun-96,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,60
Jun-96,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,57
Jun-96,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.3,68
Jun-96,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,65
Jun-96,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.5,53.6
Jun-96,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,37.3
Jun-96,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,56.4
Jun-96,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,55.6
Jun-96,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.3,64.4
Jun-96,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,63.6
Jun-96,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.5,56.5
Jun-96,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,40.6
Jun-96,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,65.8
Jun-96,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,65.6
Jun-96,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.3,76.1
Jun-96,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,75.8
Jun-96,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.5,55.3
Jun-96,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,55
Jun-96,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,42.1
Jun-96,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,65
Jun-96,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,63.9
Jun-96,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.3,75.6
Jun-96,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,73.7
Jun-96,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.5,54.9
Jun-96,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,54.9
Jun-96,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,33.6
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,58.1
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,55.4
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.3,66.9
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,64.7
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.5,53.2
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,53
Jun-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,38.8
Jun-96,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,58.4
Jun-96,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,56.6
Jun-96,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.3,68.6
Jun-96,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,65.7
Jun-96,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.5,53.5
Jun-96,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,52.8
Jun-96,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,40
Jun-96,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,65.4
Jun-96,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,64
Jun-96,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.3,74.5
Jun-96,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,72.5
Jun-96,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,45.8
Jun-96,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,58.9
Jun-96,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,57.8
Jun-96,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.3,68.1
Jun-96,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,66.7
Jun-96,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.5,50.4
Jun-96,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,50.9
Jun-96,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,43.5
Jun-96,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,59.3
Jun-96,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,58.9
Jun-96,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.3,68.1
Jun-96,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,67.8
Jun-96,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.5,52.5
Jun-96,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,51.9
Jun-96,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,39.5
Jun-96,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,62.2
Jun-96,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,61.9
Jun-96,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.3,70.3
Jun-96,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,70.8
Jun-96,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,52.9
Jun-96,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,40.5
Jun-96,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,49.7
Jun-96,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,49.4
Jun-96,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.3,58.8
Jun-96,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,58.4
Jun-96,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.5,45.9
Jun-96,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,46.4
Jun-96,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,54
Jun-96,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,53.6
Jun-96,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.3,62.6
Jun-96,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,62.6
Jun-96,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.5,45.9
Jun-96,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,46.6
Jun-96,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,66.4
Jun-96,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,64.8
Jun-96,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.3,76.4
Jun-96,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,74.5
Jun-96,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.5,54.9
Jun-96,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,54.9
Jun-96,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,43.1
Jun-96,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,62.3
Jun-96,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,61.6
Jun-96,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.3,71.7
Jun-96,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,71
Jun-96,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.5,52.3
Jun-96,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,51.8
Jun-96,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,40.2
Jun-96,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.1,68.4
Jun-96,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,67.9
Jun-96,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.3,77.3
Jun-96,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.4,74.7
Jun-96,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.5,59.1
Jun-96,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.6,59.6
Jun-96,Whitehorse, Yukon,,Household heating fuel,Cents per litre,57,units,0,18.7,43.7
Jun-96,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.1,76.3
Jun-96,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,74.1
Jun-96,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.3,80.9
Jun-96,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,80.3
Jun-96,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.5,59.9
Jun-96,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,63.1
Jun-96,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,40.1
Jul-96,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,58.9
Jul-96,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,56.4
Jul-96,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.3,64.7
Jul-96,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,62.9
Jul-96,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.5,70.8
Jul-96,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,38.6
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,59.9
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,58.8
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.3,64.1
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,62.5
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.5,60.7
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,59.9
Jul-96,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,37.2
Jul-96,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,54.9
Jul-96,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,52
Jul-96,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.3,61.3
Jul-96,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,58
Jul-96,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.5,53.6
Jul-96,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,37.3
Jul-96,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,54.4
Jul-96,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,52.7
Jul-96,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.3,60.7
Jul-96,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,59.1
Jul-96,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.5,56.5
Jul-96,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,40.6
Jul-96,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,54.3
Jul-96,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,55.7
Jul-96,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.3,61.5
Jul-96,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,62.2
Jul-96,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.5,55.3
Jul-96,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,55
Jul-96,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,42.1
Jul-96,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,58.7
Jul-96,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,57.6
Jul-96,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.3,68.5
Jul-96,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,64.2
Jul-96,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.5,54.9
Jul-96,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,54.9
Jul-96,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,33.6
Jul-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,56.4
Jul-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,54.5
Jul-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.3,66.2
Jul-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,63.5
Jul-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.5,52.9
Jul-96,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,52.3
